duration,follows_50/50,follows_ball_recovery,follows_block,follows_clearance,follows_dispossessed,follows_dribble,follows_duel,follows_error,follows_goalkeeper,follows_interception,follows_miscontrol,follows_pass,pass_aerial_won,pass_angle,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_height_name,pass_length,pass_switch,pass_through_ball,play_pattern_name,shot_aerial_won,shot_body_part_name,shot_first_time,shot_one_on_one,shot_open_goal,shot_technique_name,under_pressure,goal,distance,angle,build_up_duration,direct_free_kick,shot_cone,num_players_in_shot_cone,distance_to_nearest_opponent,pass_angle_na,pass_length_na,distance_to_nearest_opponent_na
1.2924799999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5707964,foot,1,0,0,High Pass,27.0,0,0,From Corner,1,head,0,0,0,Normal,0,0,9.848857801796104,0.41822432957922906,6.44782,0,36.0,1,5.0,False,False,False
0.294,0,0,0,0,0,0,0,0,0,0,0,1,0,0.32175055,foot,0,0,0,Ground Pass,9.486833,0,0,From Goal Kick,0,foot,0,0,0,Half Volley,0,0,9.433981132056603,1.0121970114513341,11.465000000000002,0,20.0,1,7.615773105863909,False,False,False
0.376,0,0,0,0,0,0,0,0,0,0,0,1,0,1.9513026000000002,foot,0,0,0,Ground Pass,5.385164700000001,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,24.0,0.0,11.424000000000001,0,96.0,1,8.48528137423857,False,False,False
1.223466,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5707964,foot,0,0,0,Ground Pass,8.0,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,18.681541692269406,0.27094685033842053,0.9009000000000003,0,72.0,1,5.385164807134504,False,False,False
1.081896,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03844259,foot,0,0,0,High Pass,52.03845,0,0,Regular Play,0,foot,0,1,0,Normal,0,0,12.206555615733702,0.6107259643892086,5.544494,0,40.0,0,20.518284528683193,False,False,False
0.4597,0,0,0,0,0,0,0,0,0,0,0,1,0,2.4668517000000003,foot,0,0,0,Ground Pass,12.806249000000001,0,0,Regular Play,0,foot,0,0,0,Normal,1,0,25.495097567963924,0.19739555984988078,1.149514,0,100.0,0,7.615773105863909,False,False,False
1.51731,0,0,0,0,0,0,0,0,0,0,0,1,0,0.44237423,foot,0,0,0,Ground Pass,21.023796,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,29.732137494637012,0.3430239404207034,8.083675,0,112.0,1,23.600847442411894,False,False,False
0.3574,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9600704,foot,0,0,0,Ground Pass,12.206555,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,15.0,0.6435011087932844,8.918057000000001,0,48.0,0,9.055385138137417,False,False,False
0.2029,0,0,0,0,0,0,0,0,0,0,0,1,0,2.1730838,foot,0,0,0,Ground Pass,19.416489000000002,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,25.317977802344327,0.1586552621864014,13.199703000000001,0,100.0,0,6.4031242374328485,False,False,False
0.6164,0,0,0,0,0,0,0,0,0,0,0,1,0,1.9295669999999998,foot,1,1,0,Ground Pass,8.5440035,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,10.0,0.6435011087932844,12.786203,0,32.0,0,6.4031242374328485,False,False,False
0.456791,0,0,0,0,0,0,0,0,0,0,0,1,0,2.2142975,foot,0,0,0,Ground Pass,15.0,0,0,From Throw In,0,foot,0,0,0,Normal,1,0,27.586228448267445,0.8110335719191257,12.163100000000002,0,76.0,0,15.811388300841896,False,False,False
1.021702,0,0,0,0,0,1,0,0,0,0,0,0,0,2.3561945,foot,0,0,0,Ground Pass,12.727922,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,13.601470508735444,0.9420000403794637,3.285882,0,32.0,0,4.123105625617661,False,False,False
0.42485,0,0,0,0,0,0,0,0,0,0,0,1,0,0.43662715,foot,0,0,0,High Pass,33.105892,0,0,From Throw In,0,foot,0,1,0,Normal,0,0,9.848857801796104,1.1525719972156676,13.683380999999999,0,16.0,0,16.492422502470642,False,False,False
0.8726,0,0,0,0,0,0,0,0,0,0,0,1,0,1.82812,foot,1,0,0,High Pass,19.646883,0,0,From Throw In,0,foot,1,0,0,Normal,0,0,10.295630140987,0.507098504392337,7.296355,0,36.0,0,15.033296378372908,False,False,False
2.08,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8925468999999997,foot,0,0,0,Ground Pass,6.3245554,0,0,From Free Kick,0,foot,1,0,0,Normal,1,0,31.064449134018133,0.06442683942555355,1.0,0,124.0,1,12.36931687685298,False,False,False
1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0040671,foot,0,0,0,High Pass,26.076809,0,0,From Free Kick,0,head,0,0,0,Normal,0,0,7.0710678118654755,0.1418970546041639,4.253,0,28.0,0,3.1622776601683795,False,False,False
1.446,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7681918999999997,foot,0,0,0,Ground Pass,10.198039,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,21.02379604162864,0.4423742229767449,11.229,0,76.0,0,9.486832980505138,False,False,False
0.408,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7328150999999999,foot,0,0,0,Ground Pass,13.453624,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,24.758836806279895,0.8139618212362083,20.612361,0,68.0,1,12.206555615733702,False,False,False
1.4022780000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0899425,foot,0,0,0,Ground Pass,8.062258,0,0,From Throw In,0,foot,0,0,0,Normal,0,1,18.027756377319946,0.5880026035475675,4.270716,0,60.0,0,4.123105625617661,False,False,False
1.778398,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2793396000000001,foot,0,0,0,Ground Pass,10.440307,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,25.45584412271571,0.7853981633974483,1.9352820000000002,0,72.0,0,6.4031242374328485,False,False,False
0.905115,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6202495,foot,0,0,0,Ground Pass,17.20465,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,28.0,0.0,6.271045,0,112.0,2,10.63014581273465,False,False,False
0.997926,0,0,0,0,0,0,1,0,0,0,0,0,0,1.7506498,foot,1,0,0,High Pass,22.36068,0,0,Regular Play,1,head,0,0,0,Normal,0,0,6.0,0.0,32.53253,0,24.0,2,10.770329614269007,False,False,False
1.3718,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1071488,foot,1,0,0,High Pass,33.54102,0,0,From Free Kick,1,head,0,0,0,Normal,0,0,13.0,0.0,20.880609999999997,0,52.0,0,8.602325267042627,False,False,False
0.221,0,0,0,0,0,1,0,0,0,0,0,0,0,2.2655346,foot,0,0,0,Ground Pass,7.81025,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,25.942243542145693,0.4808872801953358,13.136,0,92.0,1,15.620499351813308,False,False,False
1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0.38050637,foot,0,0,0,Ground Pass,43.081317999999996,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,17.804493814764857,0.6659692373791098,2.753999999999999,0,56.0,0,16.492422502470642,False,False,False
0.1895,0,0,0,0,0,0,0,0,0,0,0,1,0,2.2730532,foot,1,1,0,Ground Pass,17.029387,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,14.7648230602334,0.4939413689195812,21.093860000000003,0,52.0,1,8.06225774829855,False,False,False
0.393701,0,0,0,0,0,0,0,0,0,0,0,1,0,0.24017102,foot,0,0,0,High Pass,50.447994,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,18.601075237738275,0.6327488350021832,8.512827,0,60.0,0,21.470910553583888,False,False,False
1.534692,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7894653000000003,foot,0,0,0,High Pass,36.878178000000005,0,0,From Corner,0,head,0,0,0,Normal,0,0,9.848857801796104,0.41822432957922906,2.0609200000000003,0,36.0,0,3.605551275463989,False,False,False
0.581,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7561442999999999,foot,0,0,0,Ground Pass,16.27882,0,0,From Keeper,0,foot,1,0,0,Normal,0,0,11.40175425099138,0.2662520491509253,3.6682909999999995,0,44.0,0,6.4031242374328485,False,False,False
0.193,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6373645000000001,foot,0,0,0,High Pass,45.099888,1,0,From Corner,1,head,0,0,0,Normal,0,0,5.830951894845301,1.0303768265243125,2.772,0,12.0,0,5.0,False,False,False
1.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6682894,other,0,0,0,Low Pass,24.207438,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,19.4164878389476,0.9685089806599324,2.2169999999999996,0,44.0,0,11.40175425099138,False,False,False
1.2009999999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0.27490985,foot,0,0,0,High Pass,40.5216,0,0,From Free Kick,0,foot,0,0,0,Volley,0,0,14.560219778561036,0.27829965900511133,2.2410000000000005,0,56.0,1,8.48528137423857,False,False,False
0.87,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,foot,0,0,0,Low Pass,18.0,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,22.47220505424423,0.36397895650964407,6.607999999999999,0,84.0,0,7.280109889280518,False,False,False
1.0062,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7033478,foot,0,0,0,High Pass,45.39824,1,0,From Corner,0,head,0,0,0,Normal,0,1,7.211102550927978,0.982793723247329,2.2337,0,16.0,0,3.1622776601683795,False,False,False
0.7681100000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,1.7894653000000003,foot,0,0,0,High Pass,46.09772,1,0,From Corner,1,head,0,0,0,Normal,0,0,12.529964086141668,0.49934672168013006,2.633461,0,44.0,0,3.1622776601683795,False,False,False
1.357841,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3258177,foot,1,0,0,High Pass,28.86174,0,0,From Throw In,0,head,0,0,0,Normal,0,0,12.36931687685298,0.24497866312686414,6.708537999999999,0,48.0,0,7.615773105863909,False,False,False
1.2631,0,0,0,0,0,0,0,0,0,0,0,1,0,0.40489179999999997,foot,0,0,0,Ground Pass,38.078865,0,0,From Free Kick,0,foot,0,0,0,Normal,0,0,12.083045973594572,1.1441688336680205,14.095592000000002,0,20.0,0,10.04987562112089,False,False,False
1.4758,0,0,0,0,0,0,0,0,0,0,0,1,0,2.3127437,foot,0,0,0,Low Pass,16.27882,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,39.81205847478876,0.4411794804149806,3.006807,0,144.0,1,5.0990195135927845,False,False,False
0.69024,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5782764,foot,0,0,0,Ground Pass,22.472204,0,0,Regular Play,0,foot,0,0,0,Normal,1,0,29.154759474226502,0.5404195002705842,2.6774199999999997,0,100.0,1,13.601470508735444,False,False,False
0.9765510000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6435010999999999,foot,0,0,0,High Pass,40.0,0,0,From Free Kick,0,head,0,0,0,Normal,0,0,10.44030650891055,0.2914567944778671,2.0825,0,40.0,0,4.0,False,False,False
0.2028,0,0,0,0,0,0,0,0,0,0,0,1,0,1.6262948999999998,foot,0,0,0,Ground Pass,18.027756,0,0,From Free Kick,0,foot,0,0,0,Normal,0,0,28.635642126552707,0.4324077755705379,26.717022,0,104.0,1,7.0710678118654755,False,False,False
0.4642,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7681918999999997,foot,0,0,0,Ground Pass,5.0990195,0,0,From Free Kick,0,foot,0,0,0,Normal,0,0,18.384776310850235,0.7853981633974483,5.940186,0,52.0,1,7.0,False,False,False
0.576158,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0778950000000003,foot,0,0,0,Ground Pass,20.591260000000002,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,20.615528128088304,0.6823165548747481,8.755,0,64.0,0,101.24228365658294,False,False,True
0.28,0,0,0,0,0,0,0,0,0,0,0,1,0,2.1375256,foot,0,0,0,Ground Pass,13.038404,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,29.154759474226502,0.10308160852270024,2.6529999999999996,0,116.0,0,7.280109889280518,False,False,False
2.133,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9151007,head,0,0,0,High Pass,16.401220000000002,0,0,From Free Kick,0,foot,0,0,0,Overhead Kick,1,0,22.47220505424423,0.36397895650964407,6.28,0,84.0,1,7.810249675906654,False,False,False
1.735,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4636476,foot,0,0,0,Low Pass,15.652476,0,0,From Free Kick,0,foot,0,0,0,Half Volley,0,0,22.80350850198276,0.9097531579442097,19.02,0,56.0,1,8.602325267042627,False,False,False
0.528,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0172377,foot,0,0,0,Ground Pass,8.062258,0,0,From Corner,0,foot,1,0,0,Normal,0,0,24.020824298928627,0.04164257909858842,6.83,0,96.0,0,6.324555320336759,False,False,False
1.412,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0899091,other,0,0,0,High Pass,25.942244,0,0,From Throw In,0,head,0,0,0,Normal,0,0,16.64331697709324,0.9994588469612699,1.4509999999999996,0,36.0,0,5.0990195135927845,False,False,False
2.4930000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0.98279375,foot,1,0,0,High Pass,25.23886,0,0,From Corner,0,head,0,0,0,Normal,0,0,14.142135623730951,0.1418970546041639,11.157,0,56.0,0,3.0,False,False,False
0.8448100000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0370882,foot,1,0,0,High Pass,25.553865,0,0,Regular Play,0,head,0,1,0,Normal,0,0,6.082762530298219,0.16514867741462683,3.7838659999999997,0,24.0,0,3.605551275463989,False,False,False
1.130925,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7853982,foot,0,0,0,Low Pass,8.485281,0,0,Regular Play,0,foot,0,0,0,Volley,0,0,20.8806130178211,0.2914567944778671,8.34074,0,80.0,0,6.082762530298219,False,False,False
0.0877,0,0,0,0,0,0,0,0,0,0,0,1,0,1.9195673,foot,0,0,0,Ground Pass,11.7046995,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,19.6468827043885,0.25732371497108864,25.937669,0,76.0,1,10.198039027185569,False,False,False
1.567307,0,0,0,0,0,0,0,0,0,0,0,1,0,0.348771,foot,0,0,0,Ground Pass,11.7046995,0,0,Regular Play,0,foot,0,0,0,Normal,1,0,30.083217912982647,0.26916749278570046,0.9156010000000001,0,116.0,0,6.324555320336759,False,False,False
1.3648200000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,1.7161063,foot,0,0,0,High Pass,41.4367,1,0,From Corner,1,head,0,0,0,Normal,0,0,6.082762530298219,0.16514867741462683,2.2281000000000004,0,24.0,2,2.23606797749979,False,False,False
1.6840060000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,1.6183795,foot,0,0,0,High Pass,42.047592,1,0,From Corner,0,foot,1,0,0,Half Volley,0,1,3.605551275463989,0.5880026035475675,2.85623,0,12.0,0,4.123105625617661,False,False,False
2.1691119999999997,0,0,0,0,0,0,0,0,0,0,0,1,0,1.1071488,head,0,0,0,High Pass,11.18034,0,0,From Corner,0,foot,0,0,0,Normal,0,0,9.899494936611665,0.7853981633974483,5.753432999999999,0,28.0,0,9.486832980505138,False,False,False
1.3950360000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,1.8603,foot,0,0,0,High Pass,49.0408,1,0,From Corner,1,head,0,0,0,Diving Header,0,0,15.264337522473747,0.5516549825285469,2.053651,0,52.0,0,6.324555320336759,False,False,False
0.71275,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9357696,foot,0,0,0,Ground Pass,23.600847,0,0,Regular Play,0,foot,1,0,0,Normal,1,0,14.035668847618199,0.07130746478529032,5.076176,0,56.0,0,10.198039027185569,False,False,False
1.355234,0,0,0,0,0,0,0,0,0,0,0,1,0,0.99945885,foot,0,0,0,High Pass,33.286633,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,29.154759474226502,0.10308160852270024,6.6156109999999995,0,116.0,1,12.206555615733702,False,False,False
0.5459,0,0,0,0,0,1,0,0,0,0,0,0,0,1.487655,foot,0,0,0,Low Pass,12.0415945,0,0,From Keeper,0,foot,0,0,0,Normal,0,0,27.730849247724095,0.44751997515716985,16.132753,0,100.0,1,10.0,False,False,False
1.547,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5070985,foot,0,0,0,Ground Pass,20.591260000000002,0,0,Regular Play,0,foot,0,0,0,Lob,0,0,23.345235059857504,0.17219081452293902,1.5600000000000003,0,92.0,0,18.973665961010276,False,False,False
1.6784,0,0,0,0,0,0,0,0,0,0,0,1,0,1.487655,foot,0,0,0,Ground Pass,12.0415945,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,27.313000567495326,0.41450687458478597,10.9361,0,100.0,0,11.661903789690601,False,False,False
0.4043,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7634971000000002,foot,0,0,0,High Pass,41.773196999999996,1,0,From Corner,0,head,0,0,0,Normal,0,0,8.246211251235321,0.24497866312686414,1.6187999999999998,0,32.0,0,4.0,False,False,False
0.0886,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08314123,foot,0,0,0,Low Pass,36.124783,0,0,From Throw In,0,foot,0,1,0,Normal,0,0,12.165525060596439,1.4056476493802699,14.391518999999999,0,8.0,0,101.24228365658294,False,False,True
1.5721,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23109066,foot,0,0,0,Ground Pass,17.464249,0,0,Regular Play,0,foot,0,0,0,Normal,0,1,19.0,0.0,2.4276870000000006,0,76.0,1,8.06225774829855,False,False,False
1.9596200000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,3.1415927000000003,foot,0,0,0,Low Pass,8.0,0,0,From Free Kick,0,foot,1,0,0,Normal,0,0,26.476404589747453,0.18998828791871572,6.605999999999999,0,104.0,0,7.280109889280518,False,False,False
1.276,0,0,0,0,0,0,0,0,0,0,0,1,0,0.34302393,head,0,0,0,Low Pass,14.866069,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,26.92582403567252,0.3805063771123649,1.776918,0,100.0,1,6.4031242374328485,False,False,False
1.1221370000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0.57790196,foot,0,0,0,High Pass,27.459059999999997,0,0,From Kick Off,0,foot,0,0,0,Volley,0,1,19.72308292331602,0.5317240672588056,20.177438000000002,0,68.0,1,101.24228365658294,False,False,True
0.949717,0,0,0,0,0,0,0,0,0,0,0,1,0,1.6142471999999999,foot,0,0,0,Ground Pass,23.021729,0,0,From Throw In,0,foot,0,0,0,Normal,0,1,18.439088914585774,0.21866894587394195,9.315864,0,72.0,1,9.219544457292887,False,False,False
1.665429,0,0,0,0,0,0,0,0,0,0,0,1,0,0.47212198,foot,0,0,0,High Pass,52.773098,0,0,From Throw In,0,foot,0,1,0,Normal,0,0,13.341664064126334,1.3439974787410107,14.297236000000002,0,12.0,0,27.45906043549196,False,False,False
0.8740000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0.124354996,foot,0,0,0,High Pass,32.24903,0,0,From Throw In,0,foot,0,1,0,Normal,0,1,12.806248474865697,0.6747409422235527,7.229999999999999,0,40.0,0,10.44030650891055,False,False,False
0.429,0,0,0,0,0,0,0,0,0,0,0,1,0,1.359703,foot,0,0,0,High Pass,42.953465,1,0,Regular Play,0,foot,0,0,0,Normal,1,0,21.93171219946131,0.8176450458327023,19.032000000000004,0,60.0,0,7.810249675906654,False,False,False
0.41200000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,1.9295669999999998,foot,1,1,0,Ground Pass,25.632011,0,0,Regular Play,0,foot,1,0,0,Half Volley,0,0,11.40175425099138,0.2662520491509253,19.049000000000003,0,44.0,0,9.848857801796104,False,False,False
0.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9218008,foot,1,0,0,High Pass,36.40055,0,0,From Free Kick,1,head,0,0,0,Normal,0,0,10.63014581273465,0.7188299996216245,5.3839999999999995,0,32.0,0,6.082762530298219,False,False,False
0.1053,0,0,0,0,0,0,0,0,0,0,0,1,0,2.2142975,foot,0,0,0,Ground Pass,5.0,0,0,From Free Kick,0,foot,0,0,0,Normal,0,0,23.40939982143925,0.348771003583907,11.857795,0,88.0,0,5.830951894845301,False,False,False
1.549654,0,0,0,0,0,0,0,0,0,0,0,1,0,0.88847977,foot,0,0,0,Low Pass,20.615528,0,0,Regular Play,0,foot,0,0,0,Normal,0,1,21.095023109728988,0.09495170634275632,12.560001999999999,0,84.0,1,6.708203932499369,False,False,False
3.3349620000000004,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6287963000000001,foot,0,0,0,Ground Pass,13.601470999999998,0,0,From Throw In,0,foot,0,0,0,Normal,1,1,25.495097567963924,0.44610554894340365,7.3862760000000005,0,92.0,1,5.0,False,False,False
1.2124,0,0,0,0,0,0,0,0,0,0,0,1,0,2.4468544,foot,0,0,0,Ground Pass,7.81025,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,27.85677655436824,0.3671738338182192,28.085241999999997,0,104.0,1,12.165525060596439,False,False,False
0.6141449999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7140907,foot,0,0,0,Ground Pass,19.849434,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,12.727922061357855,0.7853981633974483,1.204628,0,36.0,0,10.295630140987,False,False,False
0.966377,0,0,0,0,0,0,0,0,0,0,0,1,0,0.35470566,foot,0,0,0,Ground Pass,28.79236,0,1,Regular Play,0,foot,0,0,0,Normal,0,0,28.284271247461902,0.7853981633974483,12.193165999999998,0,80.0,1,13.341664064126334,False,False,False
1.0414139999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0.36717382,head,0,0,0,High Pass,27.856777,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,18.601075237738275,0.9380474917927134,7.506092000000001,0,44.0,0,12.36931687685298,False,False,False
0.1139,0,0,0,0,0,0,0,0,0,0,0,1,0,1.6373645000000001,foot,0,0,0,Ground Pass,15.033297,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,6.082762530298219,0.16514867741462683,33.100924,0,24.0,1,3.1622776601683795,False,False,False
0.2967,0,0,0,0,0,0,0,0,0,0,0,1,0,0.26060238,foot,0,0,0,Low Pass,31.04835,0,0,From Counter,0,foot,0,1,0,Normal,0,0,16.492422502470642,0.24497866312686414,11.601912,0,64.0,0,13.601470508735444,False,False,False
1.055251,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2793396000000001,foot,0,0,0,Ground Pass,10.440307,0,0,From Corner,0,foot,0,0,0,Normal,0,0,13.601470508735444,1.2722973952087173,3.009023,0,16.0,0,8.06225774829855,False,False,False
1.4581,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0743736000000002,foot,1,0,0,High Pass,27.294687,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,10.0,0.9272952180016122,11.37555,0,24.0,0,5.0990195135927845,False,False,False
0.486,0,0,0,0,0,0,0,0,0,0,0,1,0,1.152572,head,0,0,0,Low Pass,9.848858,0,0,From Free Kick,0,foot,0,0,0,Normal,0,0,7.615773105863909,0.4048917862850834,2.806,0,28.0,1,10.0,False,False,False
0.907,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29145679999999996,foot,0,0,0,High Pass,20.880613,0,0,Regular Play,0,foot,0,1,0,Normal,0,1,16.55294535724685,0.43662715981354133,28.049,0,60.0,0,101.24228365658294,False,False,True
0.0572,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7628443,foot,0,0,0,High Pass,36.674240000000005,0,0,From Corner,0,head,0,0,0,Normal,0,0,10.816653826391969,0.5880026035475675,3.0749,0,36.0,0,4.123105625617661,False,False,False
1.1119,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8259788000000001,foot,0,0,0,High Pass,47.539455,1,0,From Corner,0,head,0,0,0,Normal,0,0,12.649110640673518,0.3217505543966422,2.513414,0,48.0,1,4.0,False,False,False
1.1935,0,0,0,0,0,1,0,0,0,0,0,0,0,2.070143,foot,0,0,0,Ground Pass,12.529964,0,0,Other,0,foot,0,0,0,Normal,1,0,23.08679276123039,0.3080527810237764,10.890273,0,88.0,0,12.041594578792296,False,False,False
1.176075,0,0,0,0,0,0,0,0,0,0,0,1,0,2.2655346,foot,0,0,0,Ground Pass,7.81025,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,23.600847442411894,0.6350267353903137,19.145993,0,76.0,1,5.656854249492381,False,False,False
0.0165,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7818897,foot,1,0,0,High Pass,14.317821499999999,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,11.40175425099138,0.6610431688506868,6.761998,0,36.0,0,16.155494421403514,False,False,False
1.3057,0,0,0,0,0,0,0,0,0,0,0,1,0,1.670465,foot,0,0,0,Ground Pass,10.049875,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,30.805843601498726,0.6240230529767569,1.1781190000000004,0,100.0,0,6.0,False,False,False
1.6269719999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5144513,foot,0,0,0,High Pass,52.839380000000006,0,0,Regular Play,0,foot,0,0,0,Normal,0,1,14.866068747318506,0.8329812666744317,8.25329,0,40.0,0,11.40175425099138,False,False,False
0.1635,0,0,0,0,0,0,1,0,0,0,0,0,0,0.49180920000000006,foot,0,0,0,Low Pass,31.764761,0,0,From Corner,1,head,0,0,0,Normal,0,0,12.083045973594572,0.4266274931268761,20.145223,0,44.0,0,2.0,False,False,False
0.301,0,0,0,0,0,1,0,0,0,0,0,0,0,0.87605804,foot,0,0,0,Ground Pass,15.6205,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,13.45362404707371,0.83798122500839,1.8081060000000002,0,36.0,0,10.04987562112089,False,False,False
1.202,0,0,0,0,0,0,0,0,0,0,0,1,0,0.86459726,foot,0,0,0,High Pass,44.687805,0,0,From Goal Kick,0,foot,0,0,0,Normal,0,0,22.360679774997898,0.4636476090008061,8.306999999999999,0,80.0,0,13.45362404707371,False,False,False
1.5390000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0.15865526,foot,0,0,0,High Pass,25.317978,0,1,From Keeper,0,foot,1,1,0,Lob,0,1,12.041594578792296,0.08314123188844122,13.858999999999998,0,48.0,0,12.206555615733702,False,False,False
0.629,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5707964,foot,0,0,0,Ground Pass,16.0,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,21.93171219946131,0.8176450458327023,6.3100000000000005,0,60.0,0,11.045361017187261,False,False,False
2.573,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5707964,foot,1,0,0,High Pass,40.0,1,0,Regular Play,0,foot,1,0,0,Volley,0,0,15.811388300841896,1.2490457723982544,1.8799999999999994,0,20.0,0,4.123105625617661,False,False,False
1.19,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3156139999999998,head,0,0,0,Low Pass,23.769728,0,1,Regular Play,0,foot,0,0,0,Normal,0,1,8.246211251235321,0.24497866312686414,2.056,0,32.0,0,25.553864678361276,False,False,False
2.9,0,0,0,0,0,0,0,0,0,0,0,1,0,1.4711276000000002,foot,0,0,0,Ground Pass,20.09975,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,23.0,0.0,6.045999999999999,0,92.0,1,11.704699910719626,False,False,False
0.156901,0,0,0,0,0,0,0,0,0,0,0,1,0,0.95054686,foot,0,0,0,Ground Pass,8.602325,0,0,From Corner,0,foot,1,0,0,Normal,0,0,7.211102550927978,0.5880026035475675,2.9921,0,24.0,0,6.082762530298219,False,False,False
